Customer Name,Age,Satisfaction,Ticket_Count,Avg_Response_Hours,Avg_Resolution_Hours,High_Priority_Tickets,Cluster,PCA1,PCA2,Segment
Timothy Garcia,57,,1,2.0,,0,3,-0.5643440332353864,-0.5724909086940361,
Timothy Gomez,29,,1,20.0,,0,0,-0.5321537802177774,0.5354762731171389,Low Engagement Customers
Timothy Graves,44,,1,4.0,,0,3,-0.5528844745661521,-0.7028987945845775,
Timothy Hall,36,,1,,,0,4,-0.5424861198413359,-0.16415115362030927,
Timothy Hernandez,39,3.0,1,0.0,10.0,1,1,0.9385938031644049,-1.6622693111065465,High Value Satisfied Customers
Timothy Hogan,67,2.0,1,9.0,6.0,1,1,0.7628622044060235,0.028731227354438338,High Value Satisfied Customers
Timothy Holder,69,4.0,1,10.0,16.0,0,6,-0.36942263523364316,0.6172562714581332,
Timothy Jackson,67,5.0,1,18.0,7.0,0,2,-0.7478923729384183,-0.3850518158930378,Frequent Support Users
Timothy James,50,,1,23.0,,0,0,-0.5472487555591254,1.3781379866459886,Low Engagement Customers
Timothy Jones,35,,1,15.0,,0,4,-0.5396783730970908,0.18213181814809598,
Timothy Lyons,50,5.0,1,2.0,18.0,0,6,-0.28382428846657387,-1.0034622466120173,
Timothy Martinez,64,4.0,1,7.0,10.0,1,1,0.9138357226619593,-0.8953766559962597,High Value Satisfied Customers
Timothy Mcpherson,66,,1,,,0,3,-0.5664004260229653,0.6049403592424033,
Timothy Middleton,55,,1,,,0,3,-0.5576318470897011,0.32294013785940867,
Timothy Morgan,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
Timothy Newman,27,5.0,1,1.0,18.0,0,6,-0.2660383333892555,-1.6945316246484141,
Timothy Ortiz,54,,1,,,0,3,-0.5568347035503135,0.29730375409731824,
Timothy Richard,63,5.0,1,18.0,23.0,0,6,-0.07664534705750127,1.6074265288689713,
Timothy Robinson,61,,1,10.0,,1,1,0.968293761816562,0.046995639230761055,High Value Satisfied Customers
Timothy Ruiz,39,5.0,1,1.0,7.0,0,2,-0.7348942414217217,-2.827223936872959,Frequent Support Users
Timothy Schultz,24,5.0,1,4.0,2.0,0,2,-0.9300603155086665,-3.562167001220105,Frequent Support Users
Timothy Suarez,19,,1,,,0,4,-0.5289346796717459,-0.5999696775758463,
Timothy Sutton,65,,1,,,0,3,-0.5656032824835776,0.5793039754803129,
Timothy Terry,38,4.0,1,13.0,22.0,0,6,-0.0925442271305711,0.9124599842871705,
Timothy Ware,27,,1,14.0,,0,4,-0.5338495711105871,-0.12439180345694424,
Timothy Watson,46,4.0,1,19.0,21.0,1,6,1.3940546478739213,1.3006879717555468,
Timothy White,63,,1,,,0,3,-0.5640089954048023,0.5280312079561321,
Timothy Williams,43,,1,9.0,,0,4,-0.5493455993837769,-0.2213724208050828,
Timothy Wright,68,2.0,1,7.0,16.0,1,1,1.1785049005365447,1.1608924329813763,High Value Satisfied Customers
Tina Arnold,56,,1,9.0,,0,3,-0.5597084653958163,0.11190056810209265,
Tina Bond,19,,1,15.0,,0,4,-0.5269240764668884,-0.22805032204535064,
Tina Brown,18,4.0,1,23.0,21.0,0,6,-0.1128715462895536,1.283118831640384,
Tina Howard,68,,1,2.0,,0,3,-0.5731126121686505,-0.2904906873110415,
Tina Maldonado,19,,1,5.0,,1,1,0.9990320588278557,-1.5368952363186215,High Value Satisfied Customers
Tina Martin,54,,1,2.0,,0,3,-0.5619526026172235,-0.6494000599803074,
Tina Martinez,41,,1,22.0,,0,0,-0.5406228100332341,1.0459779812788579,Low Engagement Customers
Tina Mcguire,29,5.0,1,17.0,16.0,0,6,-0.34236638567589167,-0.28221601796745716,
Tina Montgomery,37,5.0,1,6.0,7.0,0,2,-0.7305582226999588,-2.3713339468555543,Frequent Support Users
Tina Moore,20,1.0,1,17.0,22.0,1,7,1.481441089427326,2.3143502819132884,
Tina Myers,50,,1,20.0,,0,0,-0.5488937945449179,1.0738403321210375,Low Engagement Customers
Tina Nelson,65,,1,,,0,3,-0.5656032824835776,0.5793039754803129,
Tina Nichols,59,,1,,,0,3,-0.5608204212472517,0.42548567290777034,
Tina Payne,64,3.0,1,22.0,12.0,0,0,-0.5172034582064396,1.7665538002950856,Low Engagement Customers
Tina Peters,68,1.0,1,8.0,3.0,0,3,-0.8865159274228751,0.4386822808340605,
Tina Rocha,25,,1,,,0,4,-0.5337175409080718,-0.4461513750033039,
Tina Thomas,20,2.0,1,4.0,15.0,0,4,-0.3580705003720701,-0.210371235421962,
Tina Washington,45,1.0,1,21.0,2.0,0,0,-0.9028067769779022,1.036729631425954,Low Engagement Customers
Tina Wells,53,,1,,,0,3,-0.5560375600109259,0.2716673703352278,
Todd Adkins,51,,1,0.0,,0,3,-0.5606578646562556,-0.9291743142832125,
Todd Bonilla,29,5.0,1,15.0,19.0,1,6,1.3132374799457636,-0.38678354270974735,
Todd Brown,47,,1,19.0,,0,0,-0.5470507102553526,0.8954986293264491,Low Engagement Customers
Todd Chen,53,1.0,1,8.0,11.0,0,3,-0.5405295484703772,1.1016484643078899,
Todd Edwards,19,,1,,,0,4,-0.5289346796717459,-0.5999696775758463,
Todd Estrada,50,,1,,,1,1,0.9777934691879562,-0.09976118014114416,High Value Satisfied Customers
Todd Garrett,20,,1,21.0,,0,0,-0.524431142034691,0.40618137076664196,Low Engagement Customers
Todd Hart,37,,1,,,0,4,-0.5432832633807235,-0.13851476985821884,
Todd Johnson,24,,1,,,0,4,-0.5329203973686841,-0.4717877587653943,
Todd Moore,30,,1,17.0,,0,0,-0.5345959627429575,0.25681500235427807,Low Engagement Customers
Todd Riddle,61,,1,17.0,,0,0,-0.5593074124639745,1.051542898979081,Low Engagement Customers
Todd Roberts,68,,1,19.0,,1,1,0.967648873998226,1.1393432891402473,High Value Satisfied Customers
Todd Snyder,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Todd Vaughn,52,2.0,1,3.0,21.0,0,7,-0.13360552056480987,1.2941944483855032,
Todd Walsh,41,,1,3.0,,0,4,-0.5510413902765866,-0.8812404973791658,
Todd Watson,55,,1,,,0,3,-0.5576318470897011,0.32294013785940867,
Todd Zimmerman,30,,1,10.0,,0,4,-0.53843438704314,-0.45321285820394114,
Tom Fischer,46,,1,,,0,3,-0.5504575552352123,0.09221268400059492,
Tom Hunt,32,,1,,,0,4,-0.5392975456837853,-0.2666966886686709,
Tom Mitchell,24,,1,,,0,4,-0.5329203973686841,-0.4717877587653943,
Tommy White,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Toni Brown,40,,1,,,0,4,-0.5456746939988865,-0.06160561857194756,
Toni Callahan,36,3.0,1,3.0,15.0,1,1,1.1513985389319121,-0.7801858454271258,High Value Satisfied Customers
Toni Eaton,70,,1,,,0,3,-0.5695890001805158,0.7074858942907649,
Toni Fernandez,62,2.0,1,3.0,12.0,0,3,-0.5173598350530799,0.3721073536130739,
Toni Gardner,21,,1,13.0,,0,4,-0.5296150562028586,-0.3796426575378038,
Toni Harris,62,3.0,1,15.0,13.0,0,3,-0.47769394219513645,1.1361921647008337,
Toni Martin,36,,1,12.0,,0,4,-0.5421205556222709,-0.09652945261476463,
Tony Atkinson,42,,1,,,0,4,-0.5472689810776618,-0.010332851047766755,
Tony Harper,52,,1,,,0,3,-0.5552404164715382,0.2460309865731374,
Tony Marsh,69,2.0,1,8.0,13.0,0,3,-0.4784444549530956,1.1896637899774403,
Tony Mitchell,22,4.0,1,17.0,8.0,1,1,0.8692919081367946,-1.2196572438971833,High Value Satisfied Customers
Tony Nash,36,,1,,,0,4,-0.5424861198413359,-0.16415115362030927,
Tony Smith,29,,2,,,0,5,2.0928175265297466,-0.32491077147414443,
Tony Watkins,67,5.0,1,21.0,9.0,0,2,-0.662740027487205,0.18112382360820964,Frequent Support Users
Tonya Brady,51,4.0,1,7.0,5.0,0,2,-0.8160092760702723,-1.5888252081540752,Frequent Support Users
Tonya Daniel,38,,1,11.0,,0,4,-0.5442631890296437,-0.14668923659890085,
Tonya Gonzales,56,,1,15.0,,1,1,0.9750212111564878,0.42597647796189403,High Value Satisfied Customers
Tonya Heath,65,4.0,1,19.0,7.0,0,0,-0.7370818232131087,0.24915276759129104,Low Engagement Customers
Tonya Howe,32,3.0,1,10.0,12.0,0,4,-0.49827502088920494,-0.27100109819161217,
Tonya Huber,29,,1,13.0,,0,4,-0.5359922045179598,-0.17455158744108046,
Tracey Banks,60,,1,3.0,,0,3,-0.5661871175249519,-0.39414920589944785,
Tracey Combs,46,,1,4.0,,1,1,0.9769608369357917,-0.9461454262504974,High Value Satisfied Customers
Tracey Holmes,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Tracey Lee,61,,1,2.0,,0,3,-0.567532607392937,-0.4699453736456744,
Tracey Morrow,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
Tracey Parker,32,3.0,1,2.0,17.0,0,4,-0.2938935253544329,-0.4277665478174076,
Tracey Torres,52,,1,14.0,,1,1,0.9776614389854408,0.22199839140521538,High Value Satisfied Customers
Tracey Young,39,1.0,1,6.0,8.0,0,4,-0.6557271912742764,0.14705701115754546,
Traci Dominguez,36,,1,8.0,,1,1,0.9871256576440582,-0.7967790578381334,High Value Satisfied Customers
Traci Haynes,33,2.0,1,19.0,12.0,0,0,-0.4854691311532783,1.2515730486455243,Low Engagement Customers
Traci Montgomery,37,1.0,1,7.0,0.0,1,1,0.5438258148521323,-1.1448145439536046,High Value Satisfied Customers
Traci Williams,55,1.0,1,13.0,15.0,0,7,-0.3723674909753234,2.1838399593262485,
Tracie Powers,44,,1,4.0,,0,3,-0.5528844745661521,-0.7028987945845775,
Tracy Allison,68,3.0,1,1.0,15.0,1,1,1.1247932530143125,-0.16268666805686663,High Value Satisfied Customers
Tracy Baldwin,26,,1,8.0,,0,4,-0.5363425055427844,-0.7586234962689369,
Tracy Bartlett,61,,1,23.0,,0,0,-0.5560173344923895,1.6601382080289833,Low Engagement Customers
Tracy Bentley,51,,1,,,0,3,-0.5544432729321506,0.220394602811047,
Tracy Cunningham,29,,1,,,0,4,-0.5369061150656224,-0.34360583995494215,
Tracy Duncan,30,2.0,1,5.0,9.0,0,4,-0.6160155088336114,-0.6382088012216298,
Tracy Frye,48,,1,17.0,,0,0,-0.5489445464519351,0.7182699100719055,Low Engagement Customers
Tracy Gamble,18,,1,,,0,4,-0.5281375361323583,-0.6256060613379367,
Tracy Goodwin,53,5.0,1,16.0,23.0,0,6,-0.06977060432081979,1.148197588231433,
Tracy Griffith,66,,1,,,0,3,-0.5664004260229653,0.6049403592424033,
Tracy Guerrero,37,5.0,1,7.0,13.0,0,6,-0.479487956975099,-1.4842674404183487,
Tracy Hall,30,,1,,,0,4,-0.53770325860501,-0.3179694561928517,
Tracy Hughes,47,,1,7.0,,0,3,-0.5536308661985225,-0.32169198877335514,
Tracy Johnson,56,1.0,1,13.0,5.0,0,3,-0.790701166841815,0.9000864182068571,
Tracy Johnston,51,3.0,1,19.0,19.0,0,7,-0.21621005855121994,2.045556104279996,
Tracy Nguyen,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Tracy Stanton,65,2.0,1,19.0,19.0,0,7,-0.21870215178471014,2.9885102764494547,
Tracy White,64,3.0,1,16.0,10.0,0,3,-0.6040008426434454,0.896080506268887,
Tracy Young,52,,1,5.0,,0,3,-0.5587132765526557,-0.39637517297953717,
Travis Anderson,70,,1,,,0,3,-0.5695890001805158,0.7074858942907649,
Travis Calderon,68,4.0,1,5.0,9.0,0,3,-0.6636427959662157,-0.8321158172625795,
Travis Collins,61,3.0,1,9.0,16.0,0,3,-0.3549259169292026,0.8947774493532856,
Travis Ellis,35,2.0,1,1.0,17.0,0,7,-0.28816538598325653,0.13175485146073937,
Travis Guerra,36,3.0,1,2.0,7.0,0,4,-0.7146186318390875,-1.6346109376505276,
Travis Harris,32,5.0,1,14.0,21.0,0,6,-0.13763458911629503,0.14509044123460396,
Travis Hatfield,43,5.0,1,4.0,3.0,1,2,0.6279872090563977,-3.2386561164423395,Frequent Support Users
Travis Hernandez,68,,1,16.0,,1,1,0.9660038350124335,0.8350456346152964,High Value Satisfied Customers
Travis Ho,36,,1,,,0,4,-0.5424861198413359,-0.16415115362030927,
Travis Hodges,26,3.0,1,4.0,21.0,0,7,-0.12099935853007039,0.14503622257927679,
Travis Johnson,48,,1,,,0,3,-0.5520518423139876,0.14348545152477576,
Travis Kirk,57,,1,,,0,3,-0.5592261341684764,0.37421290538358953,
Travis Reyes,51,,1,23.0,,1,1,0.983393699482206,1.1092549712179782,High Value Satisfied Customers
Travis Robinson,33,,1,,,1,1,0.9913449093575462,-0.5355797040966812,High Value Satisfied Customers
Travis Smith,25,,1,,,1,1,0.9977220576726473,-0.7406707741934045,High Value Satisfied Customers
Travis Taylor,21,,1,,,0,4,-0.5305289667505212,-0.5486969100516654,
Travis Torres,66,,1,6.0,,0,3,-0.5693249397754853,0.06396675119804571,
Travis Wallace,37,,1,,,0,4,-0.5432832633807235,-0.13851476985821884,
Travis Wang,42,,1,,,0,4,-0.5472689810776618,-0.010332851047766755,
Trevor Arnold,20,,1,,,0,4,-0.5297318232111335,-0.5743332938137559,
Trevor Jackson,53,,1,,,0,3,-0.5560375600109259,0.2716673703352278,
Trevor Knox,42,,1,19.0,,1,1,0.9883746060223048,0.47279731132589625,High Value Satisfied Customers
Trevor Lee,64,,1,4.0,,0,3,-0.568827345353905,-0.19017111934276915,
Trevor Mendez,46,,1,15.0,,1,1,0.9829926465503642,0.16961264034098988,High Value Satisfied Customers
Trevor Miller,26,5.0,1,9.0,20.0,0,6,-0.17734711275566706,-0.6468296113676719,
Trevor Perry,25,,1,,,1,1,0.9977220576726473,-0.7406707741934045,High Value Satisfied Customers
Trevor Smith,37,,1,23.0,,0,0,-0.536885889547086,1.0448649977388131,Low Engagement Customers
Tricia Booker,22,,1,3.0,,1,1,0.9955439355524978,-1.6628511880489842,High Value Satisfied Customers
Tricia Garrett,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Tristan Jacobs,56,,1,19.0,,1,1,0.9772145964708777,0.8317066839951623,High Value Satisfied Customers
Tristan Parker,23,,1,,,1,1,0.9993163447514226,-0.7919435417175853,High Value Satisfied Customers
Tristan Reed,55,,1,,,1,1,0.973807751491018,0.028420738669307916,High Value Satisfied Customers
Troy Drake,32,,1,,,0,4,-0.5392975456837853,-0.2666966886686709,
Troy Dunlap,48,3.0,1,15.0,18.0,0,7,-0.25776566648015736,1.4319777544723087,
Troy Elliott,25,,1,6.0,,0,4,-0.5366420546605918,-0.9871249830476612,
Troy Guzman,45,,1,,,0,3,-0.5496604116958247,0.0665763002385045,
Troy Hall,51,,1,11.0,,1,1,0.9768135435390359,-0.10793564688182614,High Value Satisfied Customers
Troy Horton,52,,1,,,0,3,-0.5552404164715382,0.2460309865731374,
Troy Lewis,46,,1,16.0,,0,0,-0.5478986057017574,0.5655645910394078,Low Engagement Customers
Troy Long,68,,1,,,0,3,-0.5679947131017405,0.6562131267665842,
Troy Mann,42,,1,,,1,1,0.9841706175030573,-0.3048522502378675,High Value Satisfied Customers
Troy Mathis,40,,1,,,0,4,-0.5456746939988865,-0.06160561857194756,
Troy Miller,34,3.0,1,23.0,9.0,1,1,0.9134378331863752,0.41155846228614473,High Value Satisfied Customers
Troy Molina,24,,1,,,1,1,0.998519201212035,-0.766307157955495,High Value Satisfied Customers
Troy Smith,56,5.0,1,19.0,1.0,0,2,-0.9890973670728191,-1.3512534406966044,Frequent Support Users
Tyler Acosta,23,,1,,,1,1,0.9993163447514226,-0.7919435417175853,High Value Satisfied Customers
Tyler Brown,24,1.0,1,11.0,23.0,0,7,-0.014723508049818118,2.233758899589997,
Tyler Chambers,47,,1,16.0,,1,1,0.982743849339574,0.29668157561139724,High Value Satisfied Customers
Tyler Chavez,43,,1,23.0,,0,0,-0.5416687507834119,1.1986833003113557,Low Engagement Customers
Tyler Collins,26,,1,4.0,,1,1,0.9929037077235446,-1.4588731014923055,High Value Satisfied Customers
Tyler Cortez,33,2.0,1,19.0,23.0,0,7,-0.026178945593463815,2.691901966015154,
Tyler Foster,44,1.0,1,1.0,19.0,0,7,-0.20316445505438768,1.2084050897960423,
Tyler Gilbert,31,,1,16.0,,1,1,0.9954981459697764,-0.11350056458204935,High Value Satisfied Customers
Tyler Gray,44,,1,4.0,,0,3,-0.5528844745661521,-0.7028987945845775,
Tyler Howell,34,5.0,1,6.0,9.0,0,2,-0.6446594856163751,-2.1863651131655293,Frequent Support Users
Tyler Jennings,45,3.0,1,15.0,3.0,1,1,0.6497605642280686,-0.9035356833262859,High Value Satisfied Customers
Tyler King,53,5.0,1,0.0,1.0,1,2,0.5343150818827105,-3.649900469831,Frequent Support Users
Tyler Lowery,63,2.0,1,21.0,15.0,0,0,-0.38302578497958145,2.616346641989315,Low Engagement Customers
Tyler Miller,43,,1,1.0,,0,4,-0.5537323700125569,-1.032832832871619,
Tyler Miller MD,22,3.0,1,13.0,23.0,0,7,-0.029368360949721534,1.2172616360820647,
Tyler Obrien,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Tyler Reed,69,2.0,1,19.0,23.0,0,7,-0.05487611301141912,3.6148117814504093,
Tyler Roberson,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Tyler Stewart,66,,1,,,1,1,0.9650391725577538,0.3104209600523025,High Value Satisfied Customers
Tyler Vang,32,,1,19.0,,0,0,-0.5350935571645378,0.510952872895093,Low Engagement Customers
Tyler Weaver,62,,1,2.0,,0,3,-0.5683297509323246,-0.4443089898835841,
Tyler Wilson,35,,1,6.0,,0,4,-0.5446134900544682,-0.7307611454267572,
Tyrone Howard,34,3.0,1,10.0,8.0,0,4,-0.6668839208988218,-0.7434843006200239,
Tyrone Lamb,56,,1,,,0,3,-0.5584289906290888,0.3485765216214991,
Tyrone Rodriguez,58,,1,,,0,3,-0.5600232777078641,0.3998492891456799,
Valerie Burke,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Valerie Burnett,69,,1,18.0,,0,0,-0.5651362144504782,1.3580665205841214,Low Engagement Customers
Valerie Cooper,34,,1,,,0,4,-0.5408918327625606,-0.21542392114449005,
Valerie Diaz,54,5.0,1,3.0,6.0,0,2,-0.7875083550880517,-2.3707520699131166,Frequent Support Users
Valerie Guerrero,67,3.0,1,16.0,7.0,0,3,-0.7316532329597396,0.5801726800907138,
Valerie Jackson,40,4.0,1,2.0,15.0,0,6,-0.39244589645289174,-1.0685982621971732,
Valerie Jimenez,56,,1,5.0,,0,3,-0.5619018507102063,-0.29382963793117545,
Valerie Kane,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Valerie Larsen,28,,1,11.0,,0,4,-0.5362917536357672,-0.4030530742198049,
Valerie Perez,38,,1,8.0,,0,4,-0.5459082280154361,-0.450986891123852,
Valerie Peterson MD,62,,1,,,0,3,-0.5632118518654147,0.5023948241940417,
Valerie Salazar,51,4.0,1,12.0,14.0,0,6,-0.4374846653328913,0.09678848178084337,
Valerie Wells,45,2.0,1,2.0,21.0,0,7,-0.1285738621176938,1.0133072105425536,
Vanessa Bates,63,,1,,,0,3,-0.5640089954048023,0.5280312079561321,
Vanessa Bell,52,2.0,1,5.0,2.0,1,1,0.6056113592516066,-1.2853007050627787,High Value Satisfied Customers
Vanessa Casey,33,,1,17.0,,0,0,-0.5369873933611204,0.3337241536405493,Low Engagement Customers
Vanessa Cochran,64,2.0,1,13.0,12.0,0,3,-0.5134706588458803,1.4377056362204248,
Vanessa Cox,62,,1,10.0,,0,3,-0.5639429803035447,0.36715142218295216,
Vanessa Hayes,31,,1,,,0,4,-0.5385004021443976,-0.29233307243076134,
Vanessa Hill,40,4.0,1,5.0,8.0,1,1,0.848363168484647,-1.97539295427936,High Value Satisfied Customers
Vanessa Kennedy,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Vanessa Martinez,40,,1,6.0,,1,1,0.9828403908293126,-0.8970986258064059,High Value Satisfied Customers
Vanessa Medina,43,,1,21.0,,0,0,-0.542765443440607,0.9958181972947215,Low Engagement Customers
Vanessa Mercado,40,,1,,,1,1,0.9857649045818326,-0.3561250177620483,High Value Satisfied Customers
Vanessa Pace,50,,1,15.0,,0,0,-0.5516355261879055,0.5666775745794524,Low Engagement Customers
Vanessa Smith,54,,1,,,0,3,-0.5568347035503135,0.29730375409731824,
Vanessa Tate,54,,1,2.0,,0,3,-0.5619526026172235,-0.6494000599803074,
Vanessa Townsend,22,,1,10.0,,0,4,-0.5320572387280388,-0.6583039283006644,
Vanessa White,19,,1,0.0,,0,4,-0.5351492713958509,-1.7495385946701059,
Veronica Bentley,53,3.0,1,18.0,11.0,0,0,-0.5523819178202759,0.9478843803906746,Low Engagement Customers
Veronica Black,39,2.0,1,12.0,19.0,0,7,-0.20181484406081382,1.6119364380768848,
Veronica Carr,33,,1,2.0,,0,4,-0.5452125882900829,-1.1877641189842059,
Veronica Chapman,60,1.0,1,19.0,13.0,0,7,-0.45657043716609746,2.6587392022103065,
Veronica Jackson,66,,1,,,1,1,0.9650391725577538,0.3104209600523025,High Value Satisfied Customers
Veronica Maxwell,29,5.0,1,6.0,11.0,0,2,-0.557166461454016,-2.052669046999685,Frequent Support Users
Veronica Moore,65,,1,,,0,3,-0.5656032824835776,0.5793039754803129,
Veronica Moreno,34,,1,6.0,,0,4,-0.5438163465150806,-0.7563975291888476,
Veronica Morgan,60,,1,2.0,,0,3,-0.5667354638535493,-0.49558175740776483,
Veronica Thomas,70,,1,0.0,,0,3,-0.5758035919046208,-0.4420830228034948,
Veronica White,36,3.0,1,5.0,12.0,0,4,-0.5042053266897429,-0.6756183206848356,
Vicki Blankenship,60,,1,,,1,1,0.9698220337940797,0.15660265747976004,High Value Satisfied Customers
Vicki Hayes,55,,1,,,0,3,-0.5576318470897011,0.32294013785940867,
Vicki Lopez,51,5.0,1,21.0,10.0,0,2,-0.6082320776242922,-0.09811932409708889,Frequent Support Users
Vickie Day,65,4.0,1,5.0,14.0,0,3,-0.45248309918450086,-0.25433000610811,
Vickie Johnson,47,1.0,1,16.0,17.0,1,7,1.25060160137171,2.2504051295406717,
Vickie Kent,26,,1,11.0,,0,4,-0.5346974665569919,-0.4543258417439859,
Vickie Nash,24,,1,12.0,,1,1,0.9988847654310999,-0.6986854569499503,High Value Satisfied Customers
Victor Ford,66,,1,,,0,3,-0.5664004260229653,0.6049403592424033,
Victor Franklin,49,4.0,1,5.0,8.0,0,2,-0.6902507219505608,-1.4501461012304455,Frequent Support Users
Victor Gibbs,47,,1,11.0,,0,3,-0.5514374808841325,0.08403821725991292,
Victor Hart,18,1.0,1,21.0,7.0,0,0,-0.6725156352508836,0.9992422322902538,Low Engagement Customers
Victor Le,23,,1,18.0,,0,0,-0.5284676116386465,0.17879286752796217,Low Engagement Customers
Victor Moses,36,,1,,,0,4,-0.5424861198413359,-0.16415115362030927,
Victor Ramirez,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Victor Scott,27,,1,,,1,1,0.996127770593872,-0.6893980066692237,High Value Satisfied Customers
Victor Todd,41,2.0,1,5.0,23.0,1,7,1.491206656071789,1.1824179158053383,
Victoria Allison,61,2.0,1,11.0,1.0,0,3,-0.9714661064447268,-0.2823975354521102,
Victoria Arroyo,69,,1,19.0,,0,0,-0.5645878681218808,1.4594990720924383,Low Engagement Customers
Victoria Burnett,29,,1,8.0,,1,1,0.9927056624197718,-0.9762337441727663,High Value Satisfied Customers
Victoria Chapman,56,,1,,,1,1,0.9730106079516303,0.054057122431398374,High Value Satisfied Customers
Victoria Colon,57,3.0,1,8.0,11.0,0,3,-0.5610539552638014,0.036104400355866074,
Victoria Daniels,23,,1,,,1,1,0.9993163447514226,-0.7919435417175853,High Value Satisfied Customers
Victoria Duran,55,1.0,1,10.0,2.0,1,1,0.614629576594368,-0.11718399673472955,High Value Satisfied Customers
Victoria Gibbs,44,1.0,1,10.0,16.0,0,7,-0.32349029779514143,1.728481075906451,
Victoria Green,41,3.0,1,17.0,20.0,0,7,-0.16758166258182805,1.7172661561306062,
Victoria Hansen,65,4.0,1,9.0,14.0,1,1,1.0811498847106082,-0.14311919926494265,High Value Satisfied Customers
Victoria Hatfield,20,2.0,1,21.0,9.0,0,0,-0.599270532182175,0.7283481852905384,Low Engagement Customers
Victoria Holt,38,,1,,,0,4,-0.5440804069201112,-0.11287838609612842,
Victoria Johnson,28,2.0,1,21.0,17.0,0,7,-0.27161845463559303,1.980951195292447,
Victoria Lee,55,,1,,,1,1,0.973807751491018,0.028420738669307916,High Value Satisfied Customers
Victoria Lowe,61,3.0,1,13.0,14.0,0,3,-0.4362398380802334,1.0386296704102576,
